img_id,ref_id,score
a0033-KE_-2590_N1.png,a0033-KE_-2590.png,5.21
a0033-KE_-2590_N2.png,a0033-KE_-2590.png,3.58
a0033-KE_-2590_P0.png,a0033-KE_-2590.png,6.4
a0033-KE_-2590_P1.png,a0033-KE_-2590.png,7.11
a0033-KE_-2590_P2.png,a0033-KE_-2590.png,7.16
a0034-LSYD4O2202_N1.png,a0034-LSYD4O2202.png,5.68
a0034-LSYD4O2202_N2.png,a0034-LSYD4O2202.png,4.62
a0034-LSYD4O2202_P0.png,a0034-LSYD4O2202.png,6.15
a0034-LSYD4O2202_P1.png,a0034-LSYD4O2202.png,6.24
a0034-LSYD4O2202_P2.png,a0034-LSYD4O2202.png,6.01
a0035-dgw_048_N1.png,a0035-dgw_048.png,5.37
a0035-dgw_048_N2.png,a0035-dgw_048.png,4.66
a0035-dgw_048_P0.png,a0035-dgw_048.png,5.69
a0035-dgw_048_P1.png,a0035-dgw_048.png,4.93
a0035-dgw_048_P2.png,a0035-dgw_048.png,3.6
a0036-jn_2007_05_05__183_N1.png,a0036-jn_2007_05_05__183.png,5.07
a0036-jn_2007_05_05__183_N2.png,a0036-jn_2007_05_05__183.png,2.78
a0036-jn_2007_05_05__183_P0.png,a0036-jn_2007_05_05__183.png,7
a0036-jn_2007_05_05__183_P1.png,a0036-jn_2007_05_05__183.png,7.45
a0036-jn_2007_05_05__183_P2.png,a0036-jn_2007_05_05__183.png,6.71
a0037-jmacAlgarve_Sagres_07_N1.png,a0037-jmacAlgarve_Sagres_07.png,2.3
a0037-jmacAlgarve_Sagres_07_N2.png,a0037-jmacAlgarve_Sagres_07.png,1.24
a0037-jmacAlgarve_Sagres_07_P0.png,a0037-jmacAlgarve_Sagres_07.png,3.66
a0037-jmacAlgarve_Sagres_07_P1.png,a0037-jmacAlgarve_Sagres_07.png,5.61
a0037-jmacAlgarve_Sagres_07_P2.png,a0037-jmacAlgarve_Sagres_07.png,6.52
a0038-MB_070908_135_N1.png,a0038-MB_070908_135.png,6.5
a0038-MB_070908_135_N2.png,a0038-MB_070908_135.png,4.62
a0038-MB_070908_135_P0.png,a0038-MB_070908_135.png,7.28
a0038-MB_070908_135_P1.png,a0038-MB_070908_135.png,7.32
a0038-MB_070908_135_P2.png,a0038-MB_070908_135.png,6.59
a0039-jmac_DSC3406_N1.png,a0039-jmac_DSC3406.png,4.75
a0039-jmac_DSC3406_N2.png,a0039-jmac_DSC3406.png,2.34
a0039-jmac_DSC3406_P0.png,a0039-jmac_DSC3406.png,6.86
a0039-jmac_DSC3406_P1.png,a0039-jmac_DSC3406.png,7.47
a0039-jmac_DSC3406_P2.png,a0039-jmac_DSC3406.png,6.95
a0040-_DSC5693_N1.png,a0040-_DSC5693.png,7.43
a0040-_DSC5693_N2.png,a0040-_DSC5693.png,6.7
a0040-_DSC5693_P0.png,a0040-_DSC5693.png,7.79
a0040-_DSC5693_P1.png,a0040-_DSC5693.png,7.52
a0040-_DSC5693_P2.png,a0040-_DSC5693.png,6.2
a0041-IMG_4972_N1.png,a0041-IMG_4972.png,2.22
a0041-IMG_4972_N2.png,a0041-IMG_4972.png,1.22
a0041-IMG_4972_P0.png,a0041-IMG_4972.png,4.32
a0041-IMG_4972_P1.png,a0041-IMG_4972.png,5.86
a0041-IMG_4972_P2.png,a0041-IMG_4972.png,6.55
a0042-060813_155838__MG_6361_N1.png,a0042-060813_155838__MG_6361.png,5.06
a0042-060813_155838__MG_6361_N2.png,a0042-060813_155838__MG_6361.png,4.17
a0042-060813_155838__MG_6361_P0.png,a0042-060813_155838__MG_6361.png,5.46
a0042-060813_155838__MG_6361_P1.png,a0042-060813_155838__MG_6361.png,4.82
a0042-060813_155838__MG_6361_P2.png,a0042-060813_155838__MG_6361.png,3.63
a0043-07-11-27-at-12h09m46s-_MG_7307_N1.png,a0043-07-11-27-at-12h09m46s-_MG_7307.png,5.06
a0043-07-11-27-at-12h09m46s-_MG_7307_N2.png,a0043-07-11-27-at-12h09m46s-_MG_7307.png,3.43
a0043-07-11-27-at-12h09m46s-_MG_7307_P0.png,a0043-07-11-27-at-12h09m46s-_MG_7307.png,6.5
a0043-07-11-27-at-12h09m46s-_MG_7307_P1.png,a0043-07-11-27-at-12h09m46s-_MG_7307.png,7.4
a0043-07-11-27-at-12h09m46s-_MG_7307_P2.png,a0043-07-11-27-at-12h09m46s-_MG_7307.png,7.9
a0044-JI2E0511_N1.png,a0044-JI2E0511.png,7.62
a0044-JI2E0511_N2.png,a0044-JI2E0511.png,6.22
a0044-JI2E0511_P0.png,a0044-JI2E0511.png,8.09
a0044-JI2E0511_P1.png,a0044-JI2E0511.png,7.9
a0044-JI2E0511_P2.png,a0044-JI2E0511.png,6.67
a0045-20050320_081337__E6B1177_N1.png,a0045-20050320_081337__E6B1177.png,4.79
a0045-20050320_081337__E6B1177_N2.png,a0045-20050320_081337__E6B1177.png,3.44
a0045-20050320_081337__E6B1177_P0.png,a0045-20050320_081337__E6B1177.png,5.87
a0045-20050320_081337__E6B1177_P1.png,a0045-20050320_081337__E6B1177.png,6.17
a0045-20050320_081337__E6B1177_P2.png,a0045-20050320_081337__E6B1177.png,5.17
a0046-dgw_101_N1.png,a0046-dgw_101.png,5.17
a0046-dgw_101_N2.png,a0046-dgw_101.png,4.16
a0046-dgw_101_P0.png,a0046-dgw_101.png,5.81
a0046-dgw_101_P1.png,a0046-dgw_101.png,6.09
a0046-dgw_101_P2.png,a0046-dgw_101.png,5.39
a0047-07-11-18-at-00h05m40s-_MG_4882_N1.png,a0047-07-11-18-at-00h05m40s-_MG_4882.png,3.74
a0047-07-11-18-at-00h05m40s-_MG_4882_N2.png,a0047-07-11-18-at-00h05m40s-_MG_4882.png,2.6
a0047-07-11-18-at-00h05m40s-_MG_4882_P0.png,a0047-07-11-18-at-00h05m40s-_MG_4882.png,4.75
a0047-07-11-18-at-00h05m40s-_MG_4882_P1.png,a0047-07-11-18-at-00h05m40s-_MG_4882.png,4.56
a0047-07-11-18-at-00h05m40s-_MG_4882_P2.png,a0047-07-11-18-at-00h05m40s-_MG_4882.png,4.15
a0048-kme_066_N1.png,a0048-kme_066.png,3.38
a0048-kme_066_N2.png,a0048-kme_066.png,2.07
a0048-kme_066_P0.png,a0048-kme_066.png,5.09
a0048-kme_066_P1.png,a0048-kme_066.png,6.04
a0048-kme_066_P2.png,a0048-kme_066.png,5.94
a0049-_I2E5952_N1.png,a0049-_I2E5952.png,3.72
a0049-_I2E5952_N2.png,a0049-_I2E5952.png,2.21
a0049-_I2E5952_P0.png,a0049-_I2E5952.png,5.02
a0049-_I2E5952_P1.png,a0049-_I2E5952.png,5.85
a0049-_I2E5952_P2.png,a0049-_I2E5952.png,5.45
a0050-_DSC0006_N1.png,a0050-_DSC0006.png,4.15
a0050-_DSC0006_N2.png,a0050-_DSC0006.png,2.16
a0050-_DSC0006_P0.png,a0050-_DSC0006.png,6.19
a0050-_DSC0006_P1.png,a0050-_DSC0006.png,7.21
a0050-_DSC0006_P2.png,a0050-_DSC0006.png,7.34
a0051-WP_CRW_3461_N1.png,a0051-WP_CRW_3461.png,4.84
a0051-WP_CRW_3461_N2.png,a0051-WP_CRW_3461.png,2.95
a0051-WP_CRW_3461_P0.png,a0051-WP_CRW_3461.png,6.48
a0051-WP_CRW_3461_P1.png,a0051-WP_CRW_3461.png,7.14
a0051-WP_CRW_3461_P2.png,a0051-WP_CRW_3461.png,7.16
a0052-dgw_131_N1.png,a0052-dgw_131.png,5.18
a0052-dgw_131_N2.png,a0052-dgw_131.png,4.37
a0052-dgw_131_P0.png,a0052-dgw_131.png,5.49
a0052-dgw_131_P1.png,a0052-dgw_131.png,5.36
a0052-dgw_131_P2.png,a0052-dgw_131.png,4.8
a0053-kme_103_N1.png,a0053-kme_103.png,6.67
a0053-kme_103_N2.png,a0053-kme_103.png,4.18
a0053-kme_103_P0.png,a0053-kme_103.png,7.47
a0053-kme_103_P1.png,a0053-kme_103.png,6.95
a0053-kme_103_P2.png,a0053-kme_103.png,5.03
a0054-kme_097_N1.png,a0054-kme_097.png,5.42
a0054-kme_097_N2.png,a0054-kme_097.png,3.89
a0054-kme_097_P0.png,a0054-kme_097.png,6.44
a0054-kme_097_P1.png,a0054-kme_097.png,6.84
a0054-kme_097_P2.png,a0054-kme_097.png,6.89
a0055-050729_194412__I2E5282_N1.png,a0055-050729_194412__I2E5282.png,5.96
a0055-050729_194412__I2E5282_N2.png,a0055-050729_194412__I2E5282.png,4.36
a0055-050729_194412__I2E5282_P0.png,a0055-050729_194412__I2E5282.png,6.96
a0055-050729_194412__I2E5282_P1.png,a0055-050729_194412__I2E5282.png,7.13
a0055-050729_194412__I2E5282_P2.png,a0055-050729_194412__I2E5282.png,5.62
a0056-LSYD4O0815_N1.png,a0056-LSYD4O0815.png,5.49
a0056-LSYD4O0815_N2.png,a0056-LSYD4O0815.png,3.51
a0056-LSYD4O0815_P0.png,a0056-LSYD4O0815.png,6.47
a0056-LSYD4O0815_P1.png,a0056-LSYD4O0815.png,7.14
a0056-LSYD4O0815_P2.png,a0056-LSYD4O0815.png,7.34
a0057-kme_406_N1.png,a0057-kme_406.png,4.66
a0057-kme_406_N2.png,a0057-kme_406.png,2.93
a0057-kme_406_P0.png,a0057-kme_406.png,5.8
a0057-kme_406_P1.png,a0057-kme_406.png,5.68
a0057-kme_406_P2.png,a0057-kme_406.png,4.56
a0058-NKIM_MG_6121_N1.png,a0058-NKIM_MG_6121.png,4.97
a0058-NKIM_MG_6121_N2.png,a0058-NKIM_MG_6121.png,3.63
a0058-NKIM_MG_6121_P0.png,a0058-NKIM_MG_6121.png,6.04
a0058-NKIM_MG_6121_P1.png,a0058-NKIM_MG_6121.png,6.56
a0058-NKIM_MG_6121_P2.png,a0058-NKIM_MG_6121.png,5.97
a0059-JI2E5556_N1.png,a0059-JI2E5556.png,4.21
a0059-JI2E5556_N2.png,a0059-JI2E5556.png,2.76
a0059-JI2E5556_P0.png,a0059-JI2E5556.png,5.36
a0059-JI2E5556_P1.png,a0059-JI2E5556.png,6.1
a0059-JI2E5556_P2.png,a0059-JI2E5556.png,5.9
a0060-jmac_DSC3171_N1.png,a0060-jmac_DSC3171.png,4.94
a0060-jmac_DSC3171_N2.png,a0060-jmac_DSC3171.png,3.21
a0060-jmac_DSC3171_P0.png,a0060-jmac_DSC3171.png,6.05
a0060-jmac_DSC3171_P1.png,a0060-jmac_DSC3171.png,6.6
a0060-jmac_DSC3171_P2.png,a0060-jmac_DSC3171.png,6.28
a0061-jn_20080802_0003_N1.png,a0061-jn_20080802_0003.png,0.67
a0061-jn_20080802_0003_N2.png,a0061-jn_20080802_0003.png,0.58
a0061-jn_20080802_0003_P0.png,a0061-jn_20080802_0003.png,1.09
a0061-jn_20080802_0003_P1.png,a0061-jn_20080802_0003.png,1.9
a0061-jn_20080802_0003_P2.png,a0061-jn_20080802_0003.png,3.61
a0062-LSCRW_0035_N1.png,a0062-LSCRW_0035.png,1.17
a0062-LSCRW_0035_N2.png,a0062-LSCRW_0035.png,0.94
a0062-LSCRW_0035_P0.png,a0062-LSCRW_0035.png,2.31
a0062-LSCRW_0035_P1.png,a0062-LSCRW_0035.png,4.9
a0062-LSCRW_0035_P2.png,a0062-LSCRW_0035.png,6.44
a0063-IMG_4185_N1.png,a0063-IMG_4185.png,2.95
a0063-IMG_4185_N2.png,a0063-IMG_4185.png,1.48
a0063-IMG_4185_P0.png,a0063-IMG_4185.png,5.24
a0063-IMG_4185_P1.png,a0063-IMG_4185.png,6.66
a0063-IMG_4185_P2.png,a0063-IMG_4185.png,7.09
a0064-_DSC7889_N1.png,a0064-_DSC7889.png,3.74
a0064-_DSC7889_N2.png,a0064-_DSC7889.png,2.12
a0064-_DSC7889_P0.png,a0064-_DSC7889.png,5.16
a0064-_DSC7889_P1.png,a0064-_DSC7889.png,6.09
a0064-_DSC7889_P2.png,a0064-_DSC7889.png,6.5
a0065-_DSC6405_N1.png,a0065-_DSC6405.png,6.24
a0065-_DSC6405_N2.png,a0065-_DSC6405.png,3.7
a0065-_DSC6405_P0.png,a0065-_DSC6405.png,7.38
a0065-_DSC6405_P1.png,a0065-_DSC6405.png,7.78
a0065-_DSC6405_P2.png,a0065-_DSC6405.png,7.31
a0066-Ja_Pe-65_N1.png,a0066-Ja_Pe-65.png,4.67
a0066-Ja_Pe-65_N2.png,a0066-Ja_Pe-65.png,3.2
a0066-Ja_Pe-65_P0.png,a0066-Ja_Pe-65.png,6.04
a0066-Ja_Pe-65_P1.png,a0066-Ja_Pe-65.png,6.35
a0066-Ja_Pe-65_P2.png,a0066-Ja_Pe-65.png,5.4
a0067-kme_213_N1.png,a0067-kme_213.png,6.01
a0067-kme_213_N2.png,a0067-kme_213.png,5.34
a0067-kme_213_P0.png,a0067-kme_213.png,6.3
a0067-kme_213_P1.png,a0067-kme_213.png,5.98
a0067-kme_213_P2.png,a0067-kme_213.png,5.37
a0068-LS051026_day_1_arive53_N1.png,a0068-LS051026_day_1_arive53.png,6.35
a0068-LS051026_day_1_arive53_N2.png,a0068-LS051026_day_1_arive53.png,5.43
a0068-LS051026_day_1_arive53_P0.png,a0068-LS051026_day_1_arive53.png,6.55
a0068-LS051026_day_1_arive53_P1.png,a0068-LS051026_day_1_arive53.png,6.28
a0068-LS051026_day_1_arive53_P2.png,a0068-LS051026_day_1_arive53.png,5.35
a0069-kme_056_N1.png,a0069-kme_056.png,5.87
a0069-kme_056_N2.png,a0069-kme_056.png,4.53
a0069-kme_056_P0.png,a0069-kme_056.png,6.3
a0069-kme_056_P1.png,a0069-kme_056.png,5.84
a0069-kme_056_P2.png,a0069-kme_056.png,5.14
a0070-IMG_4327_N1.png,a0070-IMG_4327.png,4.73
a0070-IMG_4327_N2.png,a0070-IMG_4327.png,2.91
a0070-IMG_4327_P0.png,a0070-IMG_4327.png,5.73
a0070-IMG_4327_P1.png,a0070-IMG_4327.png,5.71
a0070-IMG_4327_P2.png,a0070-IMG_4327.png,5.26
a0071-kme_490_N1.png,a0071-kme_490.png,2.18
a0071-kme_490_N2.png,a0071-kme_490.png,1.24
a0071-kme_490_P0.png,a0071-kme_490.png,4.07
a0071-kme_490_P1.png,a0071-kme_490.png,6.3
a0071-kme_490_P2.png,a0071-kme_490.png,7.28
a0072-IMG_5048_N1.png,a0072-IMG_5048.png,3.56
a0072-IMG_5048_N2.png,a0072-IMG_5048.png,2.37
a0072-IMG_5048_P0.png,a0072-IMG_5048.png,4.66
a0072-IMG_5048_P1.png,a0072-IMG_5048.png,5.13
a0072-IMG_5048_P2.png,a0072-IMG_5048.png,5.49
a0073-IMG_2593_N1.png,a0073-IMG_2593.png,5.82
a0073-IMG_2593_N2.png,a0073-IMG_2593.png,4.6
a0073-IMG_2593_P0.png,a0073-IMG_2593.png,6.2
a0073-IMG_2593_P1.png,a0073-IMG_2593.png,6.02
a0073-IMG_2593_P2.png,a0073-IMG_2593.png,5.5
a0074-WP_CRW_0343_N1.png,a0074-WP_CRW_0343.png,4.17
a0074-WP_CRW_0343_N2.png,a0074-WP_CRW_0343.png,2.6
a0074-WP_CRW_0343_P0.png,a0074-WP_CRW_0343.png,5.19
a0074-WP_CRW_0343_P1.png,a0074-WP_CRW_0343.png,5.67
a0074-WP_CRW_0343_P2.png,a0074-WP_CRW_0343.png,5.31
a0075-jn_20080814_New_York_City_042_N1.png,a0075-jn_20080814_New_York_City_042.png,4.24
a0075-jn_20080814_New_York_City_042_N2.png,a0075-jn_20080814_New_York_City_042.png,2.27
a0075-jn_20080814_New_York_City_042_P0.png,a0075-jn_20080814_New_York_City_042.png,6.2
a0075-jn_20080814_New_York_City_042_P1.png,a0075-jn_20080814_New_York_City_042.png,6.79
a0075-jn_20080814_New_York_City_042_P2.png,a0075-jn_20080814_New_York_City_042.png,5.95
a0076-jmac_MG_5736_N1.png,a0076-jmac_MG_5736.png,1.77
